modelName,score,rmse,spendTime,executionTime,random_seed,Dense1Units,Dense2Units,Dense3Units,Dense4Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond5,39709.15625,199.27156165972264,1.187859058380127,2022/04/09 19:47:21,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,520
rmseBeyond5,39454.25390625,198.63094021971568,1.158886194229126,2022/04/09 19:47:22,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,530
rmseBeyond5,39186.2421875,197.95515277566105,1.194775104522705,2022/04/09 19:47:24,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,540
rmseBeyond5,38936.453125,197.32321755165125,1.1718802452087402,2022/04/09 19:47:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,550
rmseBeyond5,38739.734375,196.82412091088227,1.218712329864502,2022/04/09 19:47:26,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,560
rmseBeyond5,38562.81640625,196.374180586088,1.1967837810516355,2022/04/09 19:47:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,570
rmseBeyond5,38278.40234375,195.64866818251892,1.3546357154846191,2022/04/09 19:47:29,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,580
rmseBeyond5,37852.56640625,194.55736899962795,1.2275121212005615,2022/04/09 19:47:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,590
rmseBeyond5,37415.71875,193.43142734359557,1.1930031776428225,2022/04/09 19:47:32,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,600
rmseBeyond5,36954.4453125,192.23538961149242,1.1504745483398438,2022/04/09 19:47:33,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,610
rmseBeyond5,36478.46875,190.99337964099936,1.2149760723114014,2022/04/09 19:47:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,620
rmseBeyond5,36071.05859375,189.9238198623307,1.2132041454315186,2022/04/09 19:47:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,630
rmseBeyond5,35458.73828125,188.3049187658645,1.3566749095916748,2022/04/09 19:47:37,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,640
rmseBeyond5,34755.4296875,186.42808269623825,1.2315113544464111,2022/04/09 19:47:38,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,650
rmseBeyond5,34021.53125,184.4492557007439,1.2401354312896729,2022/04/09 19:47:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,660
rmseBeyond5,33196.453125,182.19893706365647,1.2357230186462402,2022/04/09 19:47:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,670
rmseBeyond5,32504.244140625,180.28933361371136,1.2350454330444336,2022/04/09 19:47:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,680
rmseBeyond5,31843.056640625,178.44624117969337,1.19608473777771,2022/04/09 19:47:43,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,690
rmseBeyond5,31261.6640625,176.80967798438908,1.1906628608703609,2022/04/09 19:47:45,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,700
rmseBeyond5,30547.990234375,174.77983944792004,1.3244669437408447,2022/04/09 19:47:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,710
rmseBeyond5,29162.134765625,170.76924691789858,1.1369988918304443,2022/04/09 19:47:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,720
rmseBeyond5,29147.478515625,170.7263190377691,1.1449384689331057,2022/04/09 19:47:48,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,730
rmseBeyond5,60778.0703125,246.532073310471,0.9923498630523682,2022/04/09 19:47:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,740
rmseBeyond5,60778.0703125,246.532073310471,0.9594061374664308,2022/04/09 19:47:50,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,750
rmseBeyond5,60778.0703125,246.532073310471,1.0021193027496338,2022/04/09 19:47:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,760
rmseBeyond5,60778.0703125,246.532073310471,1.1009969711303709,2022/04/09 19:47:53,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,770
rmseBeyond5,60778.0703125,246.532073310471,1.0105955600738523,2022/04/09 19:47:54,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,780
rmseBeyond5,60778.0703125,246.532073310471,0.9939701557159424,2022/04/09 19:47:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,790
rmseBeyond5,60778.0703125,246.532073310471,1.0137543678283691,2022/04/09 19:47:56,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,800
rmseBeyond5,60778.0703125,246.532073310471,0.9983630180358888,2022/04/09 19:47:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,810
rmseBeyond5,60778.0703125,246.532073310471,1.0085022449493408,2022/04/09 19:47:58,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,820
rmseBeyond5,60778.0703125,246.532073310471,0.9726440906524658,2022/04/09 19:47:59,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,830
rmseBeyond5,60778.0703125,246.532073310471,1.1182668209075928,2022/04/09 19:48:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,840
rmseBeyond5,60778.0703125,246.532073310471,0.9961154460906982,2022/04/09 19:48:01,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,850
rmseBeyond5,60778.0703125,246.532073310471,1.0003907680511477,2022/04/09 19:48:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,860
rmseBeyond5,60778.0703125,246.532073310471,1.0073120594024658,2022/04/09 19:48:04,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,870
rmseBeyond5,60778.0703125,246.532073310471,1.009364128112793,2022/04/09 19:48:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,880
rmseBeyond5,60778.0703125,246.532073310471,0.9769935607910156,2022/04/09 19:48:06,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,890
rmseBeyond5,60778.0703125,246.532073310471,1.0956273078918457,2022/04/09 19:48:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,900
rmseBeyond5,60778.0703125,246.532073310471,0.9991095066070556,2022/04/09 19:48:08,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,910
rmseBeyond5,60778.0703125,246.532073310471,1.0120408535003662,2022/04/09 19:48:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,920
rmseBeyond5,60778.0703125,246.532073310471,1.0142593383789062,2022/04/09 19:48:10,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,930
rmseBeyond5,60778.0703125,246.532073310471,1.0110354423522951,2022/04/09 19:48:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,940
rmseBeyond5,60778.0703125,246.532073310471,0.9831166267395021,2022/04/09 19:48:12,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,950
rmseBeyond5,60778.0703125,246.532073310471,1.0122046470642092,2022/04/09 19:48:13,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,960
rmseBeyond5,60778.0703125,246.532073310471,1.1267294883728027,2022/04/09 19:48:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,970
rmseBeyond5,60778.0703125,246.532073310471,1.010683298110962,2022/04/09 19:48:16,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,980
rmseBeyond5,60778.0703125,246.532073310471,1.0093300342559814,2022/04/09 19:48:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,990
rmseBeyond5,60778.0703125,246.532073310471,1.0076062679290771,2022/04/09 19:48:18,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,600,0,1000
rmseBeyond5,26234.580078125,161.97091838198148,13.460362195968628,2022/04/09 19:48:31,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,10
rmseBeyond5,26316.037109375,162.22218362558232,7.160074710845947,2022/04/09 19:48:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,20
rmseBeyond5,26073.244140625,161.47212058855683,5.036622762680054,2022/04/09 19:48:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,30
rmseBeyond5,25878.119140625,160.866762123616,4.1339967250823975,2022/04/09 19:48:48,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,40
rmseBeyond5,26546.111328125,162.92978234921438,3.3966174125671387,2022/04/09 19:48:51,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,50
rmseBeyond5,25601.78515625,160.0055783715115,3.086265087127685,2022/04/09 19:48:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,60
rmseBeyond5,26411.833984375,162.51718447876922,2.6849629878997803,2022/04/09 19:48:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,70
rmseBeyond5,25441.208984375,159.50300429734517,2.589303493499756,2022/04/09 19:49:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,80
rmseBeyond5,25393.923828125,159.354716801309,2.387653112411499,2022/04/09 19:49:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,90
rmseBeyond5,26381.7109375,162.42447012909716,2.4287142753601074,2022/04/09 19:49:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,100
rmseBeyond5,27944.740234375,167.16680073732002,2.0744905471801762,2022/04/09 19:49:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,110
rmseBeyond5,25348.755859375,159.21292051501752,2.023057222366333,2022/04/09 19:49:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,120
rmseBeyond5,28495.49609375,168.80608888146426,1.8727283477783203,2022/04/09 19:49:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,130
rmseBeyond5,26537.869140625,162.9044766426951,1.9130620956420896,2022/04/09 19:49:13,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,140
rmseBeyond5,30331.712890625,174.16002237557342,1.7155792713165283,2022/04/09 19:49:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,150
rmseBeyond5,29255.498046875,171.04238771114098,1.8190574645996087,2022/04/09 19:49:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,160
rmseBeyond5,27632.7109375,166.23088945336974,1.697225570678711,2022/04/09 19:49:19,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,170
rmseBeyond5,25527.748046875,159.77405464954168,1.7830214500427246,2022/04/09 19:49:20,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,180
rmseBeyond5,31974.3359375,178.81369178748562,1.4988274574279783,2022/04/09 19:49:22,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,190
rmseBeyond5,31281.021484375,176.8644196876083,1.5544826984405518,2022/04/09 19:49:24,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,200
rmseBeyond5,30419.8828125,174.41296378990344,1.547780990600586,2022/04/09 19:49:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,210
rmseBeyond5,29181.63671875,170.8263306074575,1.583404302597046,2022/04/09 19:49:27,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,220
rmseBeyond5,27724.06640625,166.50545985563068,1.6771724224090576,2022/04/09 19:49:29,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,230
rmseBeyond5,25878.07421875,160.8666290362385,1.5494170188903809,2022/04/09 19:49:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,240
rmseBeyond5,35300.78515625,187.88503380815567,1.3649475574493408,2022/04/09 19:49:32,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,250
rmseBeyond5,34932.84765625,186.90332150554585,1.4027929306030271,2022/04/09 19:49:33,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,260
rmseBeyond5,34529.328125,185.82068390540863,1.3984332084655762,2022/04/09 19:49:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,270
rmseBeyond5,34128.95703125,184.74025115764846,1.366549015045166,2022/04/09 19:49:36,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,280
rmseBeyond5,33713.4453125,183.6122181248275,1.4820644855499268,2022/04/09 19:49:38,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,290
rmseBeyond5,33095.28125,181.9210815565324,1.4419527053833008,2022/04/09 19:49:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,300
rmseBeyond5,32397.5703125,179.99324783706638,1.3975567817687988,2022/04/09 19:49:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,310
rmseBeyond5,31616.685546875,177.81081258855954,1.391913652420044,2022/04/09 19:49:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,320
rmseBeyond5,30551.3515625,174.789445089014,1.3889284133911133,2022/04/09 19:49:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,330
rmseBeyond5,29384.4453125,171.41892186548438,1.3586018085479736,2022/04/09 19:49:45,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,340
rmseBeyond5,28352.236328125,168.38122956214974,1.3916432857513428,2022/04/09 19:49:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,350
rmseBeyond5,26713.328125,163.44212498253103,1.4491529464721682,2022/04/09 19:49:48,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,360
rmseBeyond5,42019.37109375,204.98626575066623,1.2259244918823242,2022/04/09 19:49:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,370
rmseBeyond5,41874.0234375,204.63142531848632,1.195655107498169,2022/04/09 19:49:51,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,380
rmseBeyond5,41732.921875,204.28636552784062,1.2299046516418457,2022/04/09 19:49:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,390
rmseBeyond5,41592.81640625,203.9431669064265,1.2073357105255127,2022/04/09 19:49:53,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,400
rmseBeyond5,41462.78125,203.6241205220905,1.2089848518371582,2022/04/09 19:49:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,410
rmseBeyond5,41347.5859375,203.34106793684143,1.2619476318359375,2022/04/09 19:49:56,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,420
rmseBeyond5,41242.484375,203.08246229857946,1.176196813583374,2022/04/09 19:49:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,430
rmseBeyond5,41109.1875,202.7540064670424,1.1812891960144043,2022/04/09 19:49:58,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,440
rmseBeyond5,40951.74609375,202.365376660324,1.1449902057647705,2022/04/09 19:50:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,450
rmseBeyond5,40793.66015625,201.97440639313115,1.2037994861602783,2022/04/09 19:50:01,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,460
rmseBeyond5,40602.4296875,201.50045091916763,1.1818625926971436,2022/04/09 19:50:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,470
rmseBeyond5,40404.51171875,201.0087373127243,1.2219560146331787,2022/04/09 19:50:03,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,480
rmseBeyond5,40179.140625,200.44735017404315,1.368302583694458,2022/04/09 19:50:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,490
rmseBeyond5,39918.7890625,199.79686065072445,1.229581356048584,2022/04/09 19:50:06,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,500
rmseBeyond5,39648.82421875,199.12012743268463,1.2470273971557615,2022/04/09 19:50:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,510
rmseBeyond5,39379.328125,198.44225070327386,1.2498552799224854,2022/04/09 19:50:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,520
rmseBeyond5,39124.50390625,197.7991457291865,1.1940267086029053,2022/04/09 19:50:10,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,530
rmseBeyond5,38856.60546875,197.12078564052825,1.2373387813568115,2022/04/09 19:50:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,540
rmseBeyond5,38606.91015625,196.48640605644718,1.3537149429321291,2022/04/09 19:50:13,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,550
rmseBeyond5,38410.29296875,195.98543608156385,1.214953899383545,2022/04/09 19:50:14,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,560
rmseBeyond5,38233.46875,195.53381091567647,1.21030855178833,2022/04/09 19:50:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,570
rmseBeyond5,37949.1953125,194.8055359742623,1.212737798690796,2022/04/09 19:50:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,580
rmseBeyond5,37523.59765625,193.71008347296242,1.2012662887573242,2022/04/09 19:50:18,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,590
rmseBeyond5,37087.03515625,192.5799495746454,1.2113721370697021,2022/04/09 19:50:19,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,600
rmseBeyond5,36626.1015625,191.3794656570933,1.2189745903015137,2022/04/09 19:50:21,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,610
rmseBeyond5,36150.51171875,190.1328793310684,1.3489081859588623,2022/04/09 19:50:22,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,620
rmseBeyond5,35743.44921875,189.05938154715767,1.2015838623046875,2022/04/09 19:50:23,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,630
rmseBeyond5,35131.73046875,187.4346029425801,1.2205958366394043,2022/04/09 19:50:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,640
rmseBeyond5,34429.17578125,185.5509952247194,1.1918423175811768,2022/04/09 19:50:26,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,650
rmseBeyond5,33696.15625,183.5651245440472,1.2381911277770996,2022/04/09 19:50:27,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,660
rmseBeyond5,32872.17578125,181.30685274931645,1.2669894695281982,2022/04/09 19:50:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,670
rmseBeyond5,32181.017578125,179.39068496774422,1.3393807411193848,2022/04/09 19:50:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,680
rmseBeyond5,31520.92578125,177.54134164476844,1.2480905055999756,2022/04/09 19:50:31,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,690
rmseBeyond5,30940.55859375,175.8992819677609,1.2639024257659912,2022/04/09 19:50:33,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,700
rmseBeyond5,30228.265625,173.86277536319562,1.213782787322998,2022/04/09 19:50:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,710
rmseBeyond5,28845.392578125,169.83931557019244,1.2197744846343994,2022/04/09 19:50:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,720
rmseBeyond5,28830.767578125,169.7962619942904,1.1967523097991943,2022/04/09 19:50:36,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,730
rmseBeyond5,60244.94921875,245.448473529686,1.0150427818298342,2022/04/09 19:50:37,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,740
rmseBeyond5,60244.94921875,245.448473529686,1.0935006141662598,2022/04/09 19:50:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,750
rmseBeyond5,60244.94921875,245.448473529686,0.9813401699066162,2022/04/09 19:50:40,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,760
rmseBeyond5,60244.94921875,245.448473529686,0.9622025489807128,2022/04/09 19:50:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,770
rmseBeyond5,60244.94921875,245.448473529686,1.002305030822754,2022/04/09 19:50:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,780
rmseBeyond5,60244.94921875,245.448473529686,1.0212271213531494,2022/04/09 19:50:43,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,790
rmseBeyond5,60244.94921875,245.448473529686,1.0112972259521484,2022/04/09 19:50:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,800
rmseBeyond5,60244.94921875,245.448473529686,1.1347920894622805,2022/04/09 19:50:45,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,810
rmseBeyond5,60244.94921875,245.448473529686,0.9673807621002196,2022/04/09 19:50:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,820
rmseBeyond5,60244.94921875,245.448473529686,1.007115364074707,2022/04/09 19:50:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,830
rmseBeyond5,60244.94921875,245.448473529686,1.0292556285858154,2022/04/09 19:50:48,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,840
rmseBeyond5,60244.94921875,245.448473529686,1.0262930393218994,2022/04/09 19:50:50,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,850
rmseBeyond5,60244.94921875,245.448473529686,0.9919965267181396,2022/04/09 19:50:51,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,860
rmseBeyond5,60244.94921875,245.448473529686,1.004042387008667,2022/04/09 19:50:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,870
rmseBeyond5,60244.94921875,245.448473529686,1.0900862216949463,2022/04/09 19:50:53,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,880
rmseBeyond5,60244.94921875,245.448473529686,1.0222582817077637,2022/04/09 19:50:54,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,890
rmseBeyond5,60244.94921875,245.448473529686,1.01029634475708,2022/04/09 19:50:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,900
rmseBeyond5,60244.94921875,245.448473529686,1.0222678184509275,2022/04/09 19:50:56,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,910
rmseBeyond5,60244.94921875,245.448473529686,0.981337308883667,2022/04/09 19:50:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,920
rmseBeyond5,60244.94921875,245.448473529686,1.0155625343322754,2022/04/09 19:50:58,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,930
rmseBeyond5,60244.94921875,245.448473529686,1.133501052856445,2022/04/09 19:51:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,940
rmseBeyond5,60244.94921875,245.448473529686,1.0327637195587158,2022/04/09 19:51:01,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,950
rmseBeyond5,60244.94921875,245.448473529686,1.0162835121154783,2022/04/09 19:51:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,960
rmseBeyond5,60244.94921875,245.448473529686,1.010393142700195,2022/04/09 19:51:03,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,970
rmseBeyond5,60244.94921875,245.448473529686,0.9756844043731692,2022/04/09 19:51:04,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,980
rmseBeyond5,60244.94921875,245.448473529686,0.9474401473999025,2022/04/09 19:51:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,990
rmseBeyond5,60244.94921875,245.448473529686,0.9754338264465332,2022/04/09 19:51:06,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,610,0,1000
