modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size,machine,runProcess
rmseBeyond8,140.852005,11.86810058,100.7696476,2022/6/15 07:04,2021/8/17,2021/8/31,200,16,38,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_93580.h5,62.97705841,7.935809702,88.2760067,2022/6/19 09:53,2021/1/3,2021/1/17,200,16,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,267.9197998,16.36823323,89.30326056,2022/6/19 09:55,2021/1/17,2021/1/31,200,16,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,969.4967041,31.13673212,100.8770485,2022/6/15 09:02,2021/5/24,2021/6/7,200,16,42,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,456.4959106,21.36577267,87.06233478,2022/6/17 00:58,2021/1/3,2021/1/17,200,16,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,811.696167,28.49030676,211.1529715,2022/6/18 12:30,2021/1/3,2021/1/17,200,16,60,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,699.1077881,26.4406452,87.54695559,2022/6/19 10:44,2021/1/3,2021/1/17,200,16,63,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,79.57711792,8.92059822,138.7609992,2022/6/18 19:38,2021/1/3,2021/1/17,200,16,69,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,222.9177551,14.93041602,86.62861824,2022/6/19 04:37,2021/1/3,2021/1/17,200,16,70,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_4_23085.h5,17.90016556,4.230855186,119.6108277,2022/6/15 08:46,2021/12/15,2021/12/29,200,16,73,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,70.68783569,8.407593388,141.1859992,2022/6/18 21:29,2021/1/3,2021/1/17,200,16,74,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,93.34062195,9.661328459,86.41498137,2022/6/19 06:56,2021/1/3,2021/1/17,200,16,76,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,270.4899597,16.44658031,88.04428148,2022/6/19 04:02,2021/1/3,2021/1/17,200,16,86,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,309.1113281,17.58156677,81.11226082,2022/6/17 14:41,2021/1/3,2021/1/17,200,16,87,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,98.56892395,9.92817873,140.0737805,2022/6/18 18:44,2021/1/3,2021/1/17,200,16,95,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,109.8418427,10.48054584,131.1092911,2022/6/18 14:08,2021/1/3,2021/1/17,200,16,101,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,357.2242126,18.9003859,131.3651397,2022/6/18 14:10,2021/1/17,2021/1/31,200,16,101,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,135.2004395,11.62756433,80.64059091,2022/6/17 11:04,2021/1/3,2021/1/17,200,16,102,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,717.8248901,26.79228353,80.33072233,2022/6/18 22:22,2021/1/3,2021/1/17,200,16,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,392.4037476,19.80919769,81.06822133,2022/6/18 22:23,2021/1/17,2021/1/31,200,16,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,379.7070313,19.48608002,81.31966448,2022/6/18 22:24,2021/1/31,2021/2/23,200,16,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,261.5737,16.17324678,83.04442048,2022/6/18 22:26,2021/2/23,2021/3/10,200,16,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,117.5022583,10.83985853,81.70447397,2022/6/17 13:22,2021/1/3,2021/1/17,200,16,109,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,184.1358337,13.56965545,79.37463641,2022/6/17 15:57,2021/1/3,2021/1/17,200,16,110,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,142.3521423,11.93115392,140.9530027,2022/6/18 19:36,2021/1/3,2021/1/17,200,16,122,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,773.3508301,27.80919251,80.12554765,2022/6/17 11:05,2021/1/3,2021/1/17,200,16,124,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,235.5454865,15.34748496,87.2648778,2022/6/19 05:38,2021/1/3,2021/1/17,200,16,126,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,125.5558319,11.205157,88.38609219,2022/6/19 05:44,2021/1/3,2021/1/17,200,16,138,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,331.9827576,18.22040252,315.7510042,2022/6/16 02:16,2021/1/3,2021/1/17,200,16,140,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,225.6295929,15.02096179,87.49785089,2022/6/17 06:43,2021/1/3,2021/1/17,200,16,141,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,117.5756836,10.8432362,88.48145676,2022/6/19 06:32,2021/1/3,2021/1/17,200,17,9,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,114.952858,10.72157374,88.04163384,2022/6/19 10:37,2021/1/3,2021/1/17,200,17,12,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,367.8540344,19.17951884,89.05728221,2022/6/19 13:07,2021/1/3,2021/1/17,200,17,14,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,271.0188599,16.46262958,180.7544429,2022/6/19 02:21,2021/1/3,2021/1/17,200,17,18,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,440.6565857,20.99183666,189.4641302,2022/6/19 02:24,2021/1/17,2021/1/31,200,17,18,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,372.7666626,19.30717292,193.8114705,2022/6/19 02:27,2021/1/31,2021/2/23,200,17,18,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,324.1558228,18.00431516,92.80953693,2022/6/19 14:22,2021/1/3,2021/1/17,200,17,22,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,70.20595551,8.378888982,87.51703548,2022/6/19 04:37,2021/1/3,2021/1/17,200,17,25,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,187.6680298,13.69919976,86.46849608,2022/6/17 04:49,2021/1/3,2021/1/17,200,17,32,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,637.5985107,25.2506951,96.21242929,2022/6/19 14:06,2021/1/3,2021/1/17,200,17,42,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,262.3868408,16.19837508,87.8467195,2022/6/19 12:57,2021/1/3,2021/1/17,200,17,43,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,315.2401733,17.75501303,86.95852876,2022/6/19 04:32,2021/1/3,2021/1/17,200,17,45,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,76.52244568,8.74768516,79.92908978,2022/6/18 22:32,2021/1/3,2021/1/17,200,17,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,288.4212341,16.98297438,80.3842504,2022/6/18 22:33,2021/1/17,2021/1/31,200,17,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,294.6547852,17.16551522,81.97332215,2022/6/18 22:34,2021/1/31,2021/2/23,200,17,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,160.181488,12.65628746,82.73510289,2022/6/18 22:36,2021/2/23,2021/3/10,200,17,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,180.6660614,13.44122397,92.91786695,2022/6/19 13:31,2021/1/3,2021/1/17,200,17,57,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,122.6816788,11.07617691,80.18727207,2022/6/17 11:05,2021/1/3,2021/1/17,200,17,61,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,657.8243408,25.64809866,86.65306401,2022/6/17 01:12,2021/1/3,2021/1/17,200,17,63,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,322.7850952,17.96623957,87.01338172,2022/6/19 09:26,2021/1/3,2021/1/17,200,17,68,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,304.5652466,17.45179727,298.2434216,2022/6/16 21:42,2021/1/3,2021/1/17,200,17,69,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,202.1785431,14.21895565,85.34890699,2022/6/17 09:05,2021/1/3,2021/1/17,200,17,71,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,266.679657,16.33033859,87.09316778,2022/6/19 05:05,2021/1/3,2021/1/17,200,17,74,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,874.9747314,29.57995905,85.61022258,2022/6/17 01:49,2021/1/3,2021/1/17,200,17,82,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,186.2280731,13.64655291,79.1745801,2022/6/17 12:38,2021/1/3,2021/1/17,200,17,87,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,294.5944824,17.1637445,305.8968792,2022/6/15 16:56,2021/1/3,2021/1/17,200,17,89,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,819.8673096,28.63330251,140.7019987,2022/6/18 18:04,2021/1/3,2021/1/17,200,17,92,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,994.3097534,31.53266894,87.55352759,2022/6/19 03:55,2021/1/3,2021/1/17,200,17,97,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,571.8391113,23.91315926,80.11389589,2022/6/18 23:12,2021/1/3,2021/1/17,200,17,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,274.22995,16.55988704,80.35107636,2022/6/18 23:14,2021/1/17,2021/1/31,200,17,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,269.0599976,16.40306542,81.2346642,2022/6/18 23:15,2021/1/31,2021/2/23,200,17,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,71.04366302,8.428711373,80.79829931,2022/6/17 20:25,2021/1/3,2021/1/17,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,267.2409668,16.34752165,81.31697726,2022/6/17 20:26,2021/1/17,2021/1/31,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,262.9929199,16.21704842,82.52728724,2022/6/17 20:28,2021/1/31,2021/2/23,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,461.388916,21.47995357,84.24118757,2022/6/17 20:29,2021/2/23,2021/3/10,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,161.4541321,12.70646224,83.56972694,2022/6/17 20:31,2021/3/10,2021/3/24,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,6204.173828,78.76659164,83.7142086,2022/6/17 20:32,2021/3/24,2021/4/11,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_6_73155.h5,45.31349945,6.731551069,91.13374066,2022/6/17 20:34,2021/4/11,2021/4/25,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,111.5303726,10.56080565,85.85845709,2022/6/17 20:35,2021/4/25,2021/5/10,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,225.1271667,15.00421863,87.06555438,2022/6/17 20:37,2021/5/10,2021/5/24,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,275.8739014,16.60943984,87.24407053,2022/6/17 20:38,2021/5/24,2021/6/7,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,95.74621582,9.785005045,89.11276865,2022/6/17 20:40,2021/6/7,2021/6/22,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,185.0098877,13.60181617,88.93167806,2022/6/17 20:41,2021/6/22,2021/7/6,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,181.5248108,13.47310312,89.36321235,2022/6/17 20:43,2021/7/6,2021/7/20,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,82.75501251,9.096984779,91.92671204,2022/6/17 20:44,2021/7/20,2021/8/3,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,1183.351807,34.39988203,92.0552218,2022/6/17 20:46,2021/8/3,2021/8/17,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,243.1609344,15.59362623,93.18694544,2022/6/17 20:48,2021/8/17,2021/8/31,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,835.0947266,28.89802219,92.27615356,2022/6/17 20:49,2021/8/31,2021/9/14,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,174.9028625,13.22511295,93.53123307,2022/6/17 20:51,2021/9/14,2021/9/30,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,203.1046295,14.25149477,100.4905035,2022/6/17 20:53,2021/9/30,2021/10/17,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_4_07700.h5,16.62194824,4.077004579,95.68233752,2022/6/17 20:54,2021/10/17,2021/10/31,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_6_78085.h5,45.98012924,6.780851499,96.00265455,2022/6/17 20:56,2021/10/31,2021/11/14,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_5_94107.h5,35.29650497,5.941077453,98.59931993,2022/6/17 20:58,2021/11/14,2021/11/28,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_00192.h5,49.0269928,7.001927737,97.31611896,2022/6/17 20:59,2021/11/28,2021/12/12,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_3_39687.h5,11.53854465,3.396872045,98.66355443,2022/6/17 21:01,2021/12/12,2021/12/26,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_5_55856.h5,30.8976078,5.558568519,104.8094268,2022/6/17 21:03,2021/12/15,2021/12/29,200,17,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,146.8238983,12.11709051,90.41686249,2022/6/16 21:04,2021/1/3,2021/1/17,200,17,104,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,76.75541687,8.761022366,80.90196109,2022/6/17 13:35,2021/1/3,2021/1/17,200,17,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,857.8189697,29.28855855,140.8232081,2022/6/18 13:03,2021/1/3,2021/1/17,200,17,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,247.1331482,15.72044973,143.742666,2022/6/18 13:06,2021/1/17,2021/1/31,200,17,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,547.1508179,23.39126713,101.6214118,2022/6/15 06:08,2021/4/11,2021/4/25,200,17,122,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,349.9576721,18.70718261,80.95258713,2022/6/19 02:50,2021/1/3,2021/1/17,200,17,127,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,204.7147675,14.30787073,82.17935228,2022/6/19 00:27,2021/1/3,2021/1/17,200,17,133,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,340.5506897,18.45400998,82.42399168,2022/6/19 00:28,2021/1/17,2021/1/31,200,17,133,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,412.8672791,20.31912175,83.2487967,2022/6/19 00:30,2021/1/31,2021/2/23,200,17,133,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,526.5504761,22.9466888,79.71981049,2022/6/18 19:17,2021/1/3,2021/1/17,200,18,6,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,482.4256287,21.96419427,81.22778821,2022/6/18 19:19,2021/1/17,2021/1/31,200,18,6,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,250.7613525,15.83544555,81.92412639,2022/6/18 19:20,2021/1/31,2021/2/23,200,18,6,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_4_34453.h5,18.8749218,4.344539648,114.264456,2022/6/15 11:37,2021/12/15,2021/12/29,200,18,6,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,206.1781006,14.35890337,79.94188738,2022/6/17 10:52,2021/1/3,2021/1/17,200,18,8,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,918.9432373,30.31407745,93.99226451,2022/6/15 10:27,2021/5/10,2021/5/24,200,18,11,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,201.7839355,14.20506488,88.24204111,2022/6/19 04:43,2021/1/3,2021/1/17,200,18,20,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,64.50068665,8.031232095,87.01173043,2022/6/17 00:51,2021/1/3,2021/1/17,200,18,21,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,1538.984741,39.22988092,87.03035712,2022/6/17 04:13,2021/1/3,2021/1/17,200,18,23,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,69.05580139,8.30998574,174.0019708,2022/6/18 16:20,2021/1/3,2021/1/17,200,18,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,273.5158691,16.53832499,88.00266981,2022/6/17 08:54,2021/1/3,2021/1/17,200,18,35,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,88.44432068,9.404484553,87.6247468,2022/6/19 05:06,2021/1/3,2021/1/17,200,18,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,376.8322144,19.41214986,91.34393334,2022/6/16 16:32,2021/1/3,2021/1/17,200,18,51,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,88.70880127,9.418517612,85.92931056,2022/6/17 03:13,2021/1/3,2021/1/17,200,18,52,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,328.6104431,18.12762707,142.1219995,2022/6/18 20:23,2021/1/3,2021/1/17,200,18,57,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,462.8636169,21.51426575,86.40065503,2022/6/17 06:29,2021/1/3,2021/1/17,200,18,63,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,324.0751038,18.00208216,87.10613394,2022/6/19 05:58,2021/1/3,2021/1/17,200,18,66,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,308.1132813,17.55315416,81.31832886,2022/6/17 15:04,2021/1/3,2021/1/17,200,18,68,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,86.04089355,9.27582899,88.49261999,2022/6/19 15:02,2021/1/3,2021/1/17,200,18,73,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,97.05488586,9.851634305,87.29607773,2022/6/17 03:45,2021/1/3,2021/1/17,200,18,76,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,1285.759277,35.85748609,88.88138723,2022/6/19 05:56,2021/1/3,2021/1/17,200,18,84,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,421.4623108,20.52953278,86.07798147,2022/6/17 07:45,2021/1/3,2021/1/17,200,18,86,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,195.5151978,13.98270161,87.62574601,2022/6/19 12:05,2021/1/3,2021/1/17,200,18,88,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,72669.44531,269.5727189,104.9928918,2022/6/15 03:34,2021/9/14,2021/9/30,200,18,96,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,117.4020615,10.83521078,138.3902557,2022/6/18 13:13,2021/1/3,2021/1/17,200,18,97,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,459.6319275,21.43901275,140.1527784,2022/6/18 13:16,2021/1/17,2021/1/31,200,18,97,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,285.5458374,16.89811382,81.7907486,2022/6/18 15:51,2021/1/3,2021/1/17,200,18,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,267.5049133,16.35556173,82.55837321,2022/6/18 15:53,2021/1/17,2021/1/31,200,18,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,233.8739777,15.29295589,82.93818784,2022/6/18 15:54,2021/1/31,2021/2/23,200,18,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,329.4728088,18.15139608,84.16875744,2022/6/18 15:56,2021/2/23,2021/3/10,200,18,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,71.2473526,8.440822965,87.12509871,2022/6/17 04:57,2021/1/3,2021/1/17,200,18,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,299.7173157,17.31234505,81.04697967,2022/6/17 10:40,2021/1/3,2021/1/17,200,18,105,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,239.9815369,15.49133888,90.30100846,2022/6/19 15:10,2021/1/3,2021/1/17,200,18,108,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,167.1044769,12.92690439,86.43006611,2022/6/16 21:29,2021/1/3,2021/1/17,200,18,111,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,506.6009827,22.50778839,87.70262527,2022/6/17 04:12,2021/1/3,2021/1/17,200,18,112,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,148.6741638,12.19320108,87.8955183,2022/6/17 03:34,2021/1/3,2021/1/17,200,18,113,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,399.9681702,19.99920101,87.17076421,2022/6/17 01:18,2021/1/3,2021/1/17,200,18,116,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,247.6863556,15.73807741,90.66574049,2022/6/19 14:21,2021/1/3,2021/1/17,200,18,118,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,342.1634827,18.49766958,89.55698109,2022/6/17 03:16,2021/1/3,2021/1/17,200,18,120,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,90.08068848,9.49110092,102.3494966,2022/6/15 11:11,2021/6/7,2021/6/22,200,18,120,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,301.9785767,17.37752786,89.36905956,2022/6/19 05:29,2021/1/3,2021/1/17,200,18,125,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,89.00350189,9.434168184,87.875525,2022/6/17 05:48,2021/1/3,2021/1/17,200,18,131,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
