modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
keras_6_42796.h5,41.31856918334961,6.427967495198708,132.75103139877322,2022/06/14 01:17:04,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,52913.91796875,230.03028486687896,60.99736571311951,2022/06/14 01:18:05,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_7_71591.h5,59.535316467285156,7.715911901396563,179.75913643836975,2022/06/14 01:21:04,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,47332.96484375,217.56141132422363,27.077566862106323,2022/06/14 01:21:31,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_27174.h5,18.247875213623047,4.271749298305464,88.96022200584412,2022/06/14 01:23:00,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,47484.171875,217.90866074031453,46.06669235229492,2022/06/14 01:23:47,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_5_16995.h5,26.72835922241211,5.169951182694152,134.69262599945068,2022/06/14 01:26:01,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,47660.53515625,218.312925904208,60.00892686843872,2022/06/14 01:27:01,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_6_16246.h5,37.97591018676758,6.1624699772577145,175.8871681690216,2022/06/14 01:29:57,2020-12-17,2021-01-03,200,8,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,955.0343017578124,30.90361186255405,31.27289867401123,2022/06/14 01:30:28,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_57345.h5,20.916461944580078,4.573453136055459,89.52779388427734,2022/06/14 01:31:58,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,789.6272583007812,28.100327570707652,45.95396423339844,2022/06/14 01:32:44,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_4_52363.h5,20.463191986083984,4.523631822172875,134.03910040855408,2022/06/14 01:34:58,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,846.1135864257812,29.08802820661867,61.658653259277344,2022/06/14 01:36:00,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_4_66233.h5,21.73737907409668,4.6623399552723725,181.23800921440125,2022/06/14 01:39:01,2020-12-17,2021-01-03,200,12,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,53241.48828125,230.74116598785838,29.759894132614136,2022/06/14 01:39:31,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_32051.h5,18.667034149169922,4.3205109683024805,90.57682561874391,2022/06/14 01:41:01,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,53499.5234375,231.29963937547032,47.06866812705994,2022/06/14 01:41:48,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_4_73287.h5,22.400117874145508,4.732870433329378,132.80020928382874,2022/06/14 01:44:01,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,53750.6875,231.8419222298074,56.19516372680664,2022/06/14 01:44:58,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_4_51576.h5,20.392208099365234,4.515769647627365,172.0356571674347,2022/06/14 01:47:50,2020-12-17,2021-01-03,200,12,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,53964.66796875,232.3029693725057,27.878272771835327,2022/06/14 01:48:17,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_6_95230.h5,48.334228515625,6.952307237102076,86.34862065315247,2022/06/14 01:49:44,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,54169.1171875,232.7426411189949,42.383730888366706,2022/06/14 01:50:26,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
rmseBeyond8,82.86717987060547,9.103138905343776,129.54460406303406,2022/06/14 01:52:36,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,55339.53125,235.24356071528328,57.010807514190674,2022/06/14 01:53:33,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,211.6640930175781,14.548681920618735,175.3882064819336,2022/06/14 01:56:28,2020-12-17,2021-01-03,200,12,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,52519.75,229.17184674913108,26.904201745986942,2022/06/14 01:56:55,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_5_60988.h5,31.470684051513672,5.609882833490092,86.13964676856995,2022/06/14 01:58:21,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,52718.80078125,229.60574602617626,44.5176169872284,2022/06/14 01:59:06,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
rmseBeyond8,180.48367309570312,13.434415633139624,128.65180492401123,2022/06/14 02:01:15,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,52931.48046875,230.06843304332105,57.50467896461487,2022/06/14 02:02:12,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,162.9403076171875,12.764815592147427,171.27720570564267,2022/06/14 02:05:03,2020-12-17,2021-01-03,200,12,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
keras_5_69176.h5,32.39612579345703,5.691761497192307,29.497985363006592,2022/06/14 02:05:33,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_64272.h5,21.55496597290039,4.642728688434937,86.35366940498352,2022/06/14 02:06:59,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_5_50970.h5,30.356922149658203,5.509709712187327,42.495858430862434,2022/06/14 02:07:42,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_7_56867.h5,57.28495407104492,7.568676416746099,129.49280381202698,2022/06/14 02:09:51,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
keras_5_60348.h5,31.3990535736084,5.603488459808784,57.47056460380554,2022/06/14 02:10:49,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_5_47261.h5,29.94964027404785,5.472615551839763,170.52572464942932,2022/06/14 02:13:39,2020-12-17,2021-01-03,200,12,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,52368.66015625,228.84199388745412,29.368068933486942,2022/06/14 02:14:09,2020-12-17,2021-01-03,200,12,72,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
