,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
477,2018-12-10,2330,26229461,5744814170,219.5,220.0,218.5,219.0,-2.0,8650
478,2018-12-11,2330,27395220,6067551383,220.0,223.0,219.0,222.5,3.5,8509
479,2018-12-12,2330,32926379,7418108779,223.5,227.0,222.5,226.5,4.0,9117
480,2018-12-13,2330,32433141,7345479366,227.0,227.5,225.0,226.0,-0.5,8635
481,2018-12-14,2330,43226159,9570070114,223.0,223.5,220.5,222.5,-3.5,10454
482,2018-12-17,2330,18964952,4229977248,221.0,225.0,220.0,223.5,1.0,6449
483,2018-12-18,2330,30270541,6713448829,221.0,223.0,220.5,222.5,-1.0,10521
484,2018-12-19,2330,23415082,5255393450,222.0,225.5,222.0,225.5,3.0,7875
485,2018-12-20,2330,38697116,8573665030,221.0,222.5,221.0,221.0,-4.5,10528
486,2018-12-21,2330,46947532,10401202852,219.0,224.0,219.0,223.5,2.5,9554
487,2018-12-22,2330,5185247,1145814834,220.0,221.5,220.0,221.5,-2.0,2229
488,2018-12-24,2330,23376100,5151549100,221.5,221.5,219.5,220.0,-1.5,6122
489,2018-12-25,2330,19402777,4198767163,215.5,218.0,215.0,217.5,-2.5,8065
490,2018-12-26,2330,16893259,3678108462,218.5,219.5,216.0,216.5,-1.0,6998
491,2018-12-27,2330,21915484,4874845852,222.0,224.0,220.5,223.0,6.5,9531
492,2018-12-28,2330,30156773,6762447425,223.5,225.5,222.5,225.5,2.5,10247
493,2019-01-02,2330,32900482,7276419230,226.5,226.5,219.0,219.5,-6.0,12329
494,2019-01-03,2330,34615620,7459051790,214.0,218.0,214.0,215.5,-4.0,14549
495,2019-01-04,2330,67043521,13987136785,211.5,211.5,206.5,208.0,-7.5,28786
496,2019-01-07,2330,35695176,7591116569,212.0,214.0,211.0,213.0,5.0,11224
497,2019-01-08,2330,23794481,5019703557,212.0,212.5,210.0,211.0,-2.0,9377
498,2019-01-09,2330,51255446,11006827093,212.0,216.5,211.0,215.5,4.5,14098
499,2019-01-10,2330,20832593,4491377349,216.0,216.5,214.5,216.0,0.5,6018
500,2019-01-11,2330,28658288,6296719320,219.0,220.5,218.0,220.5,4.5,11198
501,2019-01-14,2330,17612296,3844735324,218.5,220.0,217.0,218.5,-2.0,6469
502,2019-01-15,2330,42990923,9399209983,216.5,221.0,215.5,221.0,2.5,11609
503,2019-01-16,2330,30038282,6563789758,218.5,220.0,217.5,217.5,-3.5,8950
504,2019-01-17,2330,21163986,4646131841,218.0,221.0,218.0,220.5,3.0,8288
505,2019-01-18,2330,52677569,11530053787,219.0,220.0,217.5,218.5,-2.0,15157
506,2019-01-21,2330,32515866,7208829658,220.0,223.0,220.0,221.0,2.5,10549
507,2019-01-22,2330,30958483,6854867566,220.0,223.0,219.0,223.0,2.0,8258
508,2019-01-23,2330,18671213,4121110926,221.5,222.0,220.0,220.5,-2.5,7059
509,2019-01-24,2330,31348924,6958753608,222.5,222.5,220.5,222.5,2.0,6291
510,2019-01-25,2330,48039764,10870045150,226.5,227.0,225.0,226.0,3.5,14979
511,2019-01-28,2330,29134257,6665379096,229.5,229.5,228.0,229.0,3.0,10189
512,2019-01-29,2330,42566520,9486156460,222.5,225.0,222.0,222.5,-6.5,13344
513,2019-01-30,2330,51889945,11453957730,220.5,221.5,220.0,221.0,-1.5,12858
514,2019-02-11,2330,81360106,18546167132,228.0,229.0,226.5,228.0,7.0,21689
515,2019-02-12,2330,30125670,6921488930,230.0,230.0,229.0,230.0,2.0,13313
516,2019-02-13,2330,28634925,6575201825,232.0,232.0,228.5,229.0,-1.0,10230
517,2019-02-14,2330,23647751,5392943977,229.5,230.0,226.0,227.0,-2.0,6873
518,2019-02-15,2330,22369799,5093773373,229.0,229.0,226.5,227.0,0.0,5743
519,2019-02-18,2330,18163916,4169729625,229.0,230.5,228.5,230.0,3.0,7035
520,2019-02-19,2330,18423023,4228108427,230.0,230.5,229.0,229.0,-1.0,6471
521,2019-02-20,2330,31887710,7430197670,231.5,234.5,231.0,234.5,5.5,14241
522,2019-02-21,2330,34013489,8013908284,235.5,236.5,234.5,236.5,2.0,11443
523,2019-02-22,2330,22032163,5187054985,235.5,236.5,234.0,236.5,0.0,6913
524,2019-02-25,2330,25227138,5995746054,237.5,239.0,236.0,238.0,1.5,8527
