modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,367.13037109375,19.16062210572422,84.99219369888307,2022/06/17 19:48:02,2021-01-31,2021-02-23,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,207.4228973388672,14.402177037362367,84.64863061904906,2022/06/17 19:49:30,2021-02-23,2021-03-10,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,144.8434295654297,12.035099168386425,86.72379326820374,2022/06/17 19:51:01,2021-03-10,2021-03-24,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,1248.61328125,35.3357183798531,87.26606130599977,2022/06/17 19:52:32,2021-03-24,2021-04-11,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,105.00228881835938,10.24706945813178,91.97296166419984,2022/06/17 19:54:07,2021-04-11,2021-04-25,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,134.35177612304688,11.591028252549975,89.16619181632996,2022/06/17 19:55:40,2021-04-25,2021-05-10,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,156.11447143554688,12.494589834052658,87.99503517150879,2022/06/17 19:57:11,2021-05-10,2021-05-24,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,95.8158721923828,9.788572412348818,91.82945346832277,2022/06/17 19:58:47,2021-05-24,2021-06-07,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,94.16456604003906,9.703851680258207,89.97765684127808,2022/06/17 20:00:20,2021-06-07,2021-06-22,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,133.73379516601562,11.564300557927485,91.78864741325378,2022/06/17 20:01:56,2021-06-22,2021-07-06,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,260.83602905273443,16.150429761248454,92.63586688041687,2022/06/17 20:03:32,2021-07-06,2021-07-20,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,234.90695190429688,15.326687912294677,92.29557561874391,2022/06/17 20:05:08,2021-07-20,2021-08-03,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_6_30343.h5,39.7331428527832,6.303436900298111,94.1642997264862,2022/06/17 20:06:46,2021-08-03,2021-08-17,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,95.87838745117188,9.791760629404306,95.38647866249084,2022/06/17 20:08:25,2021-08-17,2021-08-31,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,157.38223266601562,12.54522565892269,96.77077269554138,2022/06/17 20:10:05,2021-08-31,2021-09-14,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,145.90826416015625,12.07923983245658,94.71381139755249,2022/06/17 20:11:43,2021-09-14,2021-09-30,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,246.90618896484366,15.713229417599678,102.48953938484192,2022/06/17 20:13:29,2021-09-30,2021-10-17,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
